"scaffold","start","end","mid","sites","l_bel","l_xin","l_tap","S_bel","S_xin","S_tap","thetaPi_bel","thetaPi_xin","thetaPi_tap","thetaW_bel","thetaW_xin","thetaW_tap","TajD_bel","TajD_xin","TajD_tap","pi_bel","pi_xin","pi_tap","dxy_bel_xin","dxy_bel_tap","dxy_xin_tap","Fst_bel_xin","Fst_bel_tap","Fst_xin_tap","ABBA","BABA","D","fd","fdM","topo1","topo2","topo3","recombRate","cds_porp","GC"
"chr1",116000001,116100000,116050544,2040,2040,2040,2040,1585,1503,1343,584.5111,503.7912,444.268,560.2749,472.6216,390.4578,0.2172,0.2991,0.5899,0.2865,0.247,0.2178,0.2657,0.2537,0.2308,-0.002,0.003,-0.0034,38.6992,30.7683,0.1142,0.1633,0.1264,1598.15,1779.7,1662.15,2.09505182065266E-09,"NA","NA"
"chr1",116100001,116200000,116141220,1524,1524,1524,1524,1116,1065,870,408.1556,317.0989,266.5556,394.4901,334.8916,252.9399,0.1738,-0.2409,0.2302,0.2678,0.2081,0.1749,0.2388,0.2296,0.1895,0.0018,0.0184,-0.0054,28.7774,24.5742,0.0788,0.1055,0.0793,1604.73333333333,1731.4,1703.86666666667,2.09765153681175E-09,"NA","NA"
"chr1",116200001,116300000,116263172,1399,1399,1399,1399,1050,934,863,363.9556,289.6593,269.0196,371.1601,293.6983,250.9047,-0.0974,-0.0623,0.3088,0.2602,0.207,0.1923,0.2344,0.2339,0.1982,0.0017,0.0166,-0.0038,24.6103,21.6413,0.0642,0.0931,0.0667,1651.35714285714,1730.92857142857,1657.71428571429,2.04212976053432E-09,"NA","NA"
"chr1",116300001,116400000,116352036,1776,1776,1776,1776,1291,1301,1153,464,410.5165,365.5621,456.3501,409.1023,335.218,0.0841,0.0157,0.3874,0.2613,0.2311,0.2058,0.2431,0.234,0.2152,-0.0065,0.001,-0.0078,29.6131,26.4766,0.0559,0.1015,0.0694,1690.5,1722.72222222222,1626.77777777778,1.99843083079841E-09,"NA","NA"
"chr1",116400001,116500000,116449240,2026,2026,2026,2026,1495,1560,1371,554.4222,523.4615,464,528.4612,490.5454,398.5984,0.2466,0.3043,0.7023,0.2737,0.2584,0.229,0.2628,0.2573,0.2425,-0.0061,0.0115,-0.0024,36.0933,29.0948,0.1074,0.1772,0.1233,1672.35,1751.9,1615.75,1.97474491742366E-09,"NA","NA"
"chr1",116500001,116600000,116550465,1740,1740,1740,1740,1266,1266,1189,453.1333,408.2418,370.634,447.513,398.0965,345.6845,0.063,0.1156,0.3089,0.2604,0.2346,0.213,0.2442,0.2377,0.2217,-0.0069,0.0021,-0.0048,29.2187,25.2774,0.0723,0.124,0.085,1687.77777777778,1664.55555555556,1687.66666666667,1.96253021509389E-09,"NA","NA"
"chr1",116600001,116700000,116649824,2077,2077,2077,2077,1549,1586,1352,578.2889,527.9011,458.4183,547.5494,498.7212,393.0744,0.2818,0.2654,0.7115,0.2784,0.2542,0.2207,0.2646,0.2578,0.2348,-0.0034,0.016,-0.0057,44.4056,34.6429,0.1235,0.2119,0.1448,1670.7,1750.85,1618.45,2.05644901883419E-09,"NA","NA"
"chr1",116700001,116800000,116752558,1728,1728,1728,1728,1337,1340,1128,512.4444,440.1868,370.0392,472.6105,421.3659,327.9496,0.4231,0.2026,0.5492,0.2966,0.2547,0.2141,0.2747,0.2618,0.2315,-0.0017,0.0125,-0.0065,41.8544,31.8274,0.1361,0.1993,0.1587,1577.88888888889,1887.44444444444,1574.66666666667,2.02140546249959E-09,"NA","NA"
"chr1",116800001,116900000,116848797,1855,1855,1855,1855,1472,1447,1318,572.9556,499.8352,453.9085,520.331,455.0123,383.1894,0.5077,0.4468,0.7899,0.3089,0.2695,0.2447,0.2846,0.277,0.2542,-0.0082,0.0003,-0.0057,44.6151,37.8944,0.0815,0.1495,0.1093,1617.5,1713.94444444444,1708.55555555556,1.29743583061462E-09,"NA","NA"
"chr1",116900001,117000000,116951882,1881,1881,1881,1881,1513,1422,1277,575.5778,503.4945,449.3333,534.824,447.151,371.2692,0.3825,0.5715,0.8999,0.306,0.2677,0.2389,0.282,0.2753,0.2498,-0.0088,0.0052,-0.007,40.9238,32.4722,0.1152,0.2003,0.1472,1541.52631578947,1780.36842105263,1718.10526315789,1.98143850854604E-09,"NA","NA"
"chr1",117000001,117100000,117048221,1732,1732,1732,1732,1326,1314,1170,499.3333,451.4286,394.3791,468.7221,413.1902,340.1605,0.3278,0.4197,0.6821,0.2883,0.2606,0.2277,0.2681,0.259,0.2414,-0.0121,0.0019,-0.0059,34.9655,25.6329,0.154,0.2521,0.189,1577.88235294118,1862.76470588235,1599.35294117647,2.00415604746962E-09,"NA","NA"
"chr1",117100001,117200000,117152506,1520,1520,1520,1520,1141,1140,921,430.1111,368.022,313.183,403.3273,358.4755,267.7674,0.3333,0.1207,0.7255,0.283,0.2421,0.206,0.2607,0.2518,0.2211,-0.0037,0.0146,-0.0068,29.925,21.8433,0.1561,0.2041,0.1582,1653.5625,1695.9375,1690.5,1.92011775058105E-09,"NA","NA"
"chr1",117200001,117300000,117250793,1581,1581,1581,1581,1226,1214,1008,454.4444,393.3297,334.634,433.3735,381.7449,293.0614,0.244,0.1376,0.6069,0.2874,0.2488,0.2117,0.2634,0.2529,0.228,-0.0092,0.0066,-0.0049,32.9933,25.121,0.1355,0.2212,0.1622,1666.13333333333,1769.73333333333,1604.13333333333,2.01535589671234E-09,"NA","NA"
"chr1",117300001,117400000,117350336,1702,1702,1702,1702,1311,1241,1008,479.0889,390.6374,339.2222,463.4198,390.2352,293.0614,0.1697,0.0047,0.6738,0.2815,0.2295,0.1993,0.2517,0.2432,0.2124,-0.0078,0.0059,-0.0049,29.2349,26.0087,0.0584,0.0944,0.0658,1534.52941176471,1756.47058823529,1749,2.03991363914921E-09,"NA","NA"
"chr1",117400001,117500000,117448769,1673,1673,1673,1673,1271,1252,1041,451.3111,396.2308,338.5229,449.2804,393.6941,302.6556,0.0227,0.0292,0.507,0.2698,0.2368,0.2023,0.2518,0.2386,0.2178,-0.003,0.0052,-0.0043,30.9774,24.3099,0.1206,0.1822,0.1354,1672,1724.94117647059,1643.05882352941,2.01760773238139E-09,"NA","NA"
"chr1",117500001,117600000,117549157,1606,1606,1606,1606,1226,1190,952,449.8,374.8681,305.1961,433.3735,374.1981,276.7802,0.1902,0.0081,0.4392,0.2801,0.2334,0.19,0.2544,0.2415,0.2098,-0.0048,0.0136,-0.0048,34.5607,26.6115,0.1299,0.1811,0.1428,1578.0625,1841.6875,1620.25,1.62924034515421E-09,"NA","NA"
"chr1",117600001,117700000,117651876,1740,1740,1740,1740,1328,1283,1071,471.2222,418.7473,348.5425,469.4291,403.4422,311.3777,0.0192,0.172,0.5107,0.2708,0.2407,0.2003,0.2514,0.2404,0.2179,-0.0087,0.01,-0.006,32.6238,23.6492,0.1595,0.2426,0.1833,1643.33333333333,1792.72222222222,1603.94444444444,2.07044935191628E-09,"NA","NA"
"chr1",117700001,117800000,117741831,1502,1502,1502,1502,1109,1070,837,383.8,317.1319,259.8562,392.0157,336.4638,243.3456,-0.1052,-0.2605,0.2901,0.2555,0.2111,0.173,0.2308,0.2201,0.1891,-0.0056,0.0134,-0.0079,24.4135,18.2968,0.1432,0.1879,0.1459,1683.4,1757.8,1598.8,2.0977400715203E-09,"NA","NA"
"chr1",117800001,117900000,117850826,1131,1131,1131,1131,740,751,513,244.8,190.0989,134.0261,261.5795,236.1536,149.1473,-0.3217,-0.8835,-0.4329,0.2164,0.1681,0.1185,0.1913,0.1749,0.1437,-0.0027,0.0226,0.0016,"NA","NA","NA","NA","NA","NA","NA","NA",1.72488511676595E-09,"NA","NA"
"chr10",1,100000,49067,2603,2603,2603,2603,1672,1814,1694,572.9333,505.8693,453.5844,591.0282,527.3942,464.7005,-0.1537,-0.1748,-0.0985,0.2201,0.1943,0.1743,0.2117,0.2094,0.1849,0.0103,0.028,0.0018,77.2722,82.9754,-0.0356,-0.0987,-0.047,1605.57894736842,1517.89473684211,1916.52631578947,2.03256938040241E-09,0.114741147411474,"NA"
"chr10",100001,200000,153038,2846,2846,2846,2846,1499,1913,1922,494.8667,532.0065,531.3636,529.8752,556.177,527.2458,-0.3317,-0.1861,0.0322,0.1739,0.1869,0.1867,0.1801,0.1881,0.185,-0.0007,0.0187,-0.0048,105.798,101.3361,0.0215,0.0573,0.0327,1755.77777777778,1779.33333333333,1504.88888888889,1.97148322668127E-09,0.073480734807348,"NA"
"chr10",200001,300000,247744,2532,2532,2532,2532,1479,1631,1656,531.6,435.098,454.5714,522.8054,474.1896,454.2763,0.0844,-0.353,0.0027,0.21,0.1718,0.1795,0.1934,0.1975,0.1769,0.0063,0.0064,0.0034,81.1782,71.202,0.0655,0.1587,0.0917,1499.33333333333,1826.88888888889,1713.77777777778,1.93764199686162E-09,0.059240592405924,"NA"
"chr10",300001,400000,348354,2159,2159,2159,2159,1330,1450,1358,464.8444,406.085,403.5281,470.1361,421.5665,372.5285,-0.0565,-0.1572,0.3426,0.2153,0.1881,0.1869,0.2011,0.2047,0.1875,-0.0015,0.0082,0.0001,57.4635,55.4405,0.0179,0.0545,0.0267,1640.2,1679.8,1720,1.94377191748626E-09,0.052010520105201,"NA"
"chr10",400001,500000,456968,2806,2806,2806,2806,1754,1932,1835,610,565.1895,538.5628,620.014,561.701,503.3798,-0.0811,0.0266,0.2879,0.2174,0.2014,0.1919,0.2059,0.2097,0.1957,-0.0081,0.011,-0.0025,102.1937,92.1548,0.0517,0.1775,0.0857,1541.22222222222,1675.33333333333,1823.44444444444,1.94585658651154E-09,0.059670596705967,"NA"
"chr10",500001,600000,546311,2668,2668,2668,2668,1493,1748,1610,498.5778,464.5098,427.2857,527.7542,508.2056,441.6575,-0.2775,-0.3681,-0.134,0.1869,0.1741,0.1602,0.1793,0.1765,0.1683,-0.0033,0.0079,0.0035,73.9667,76.2881,-0.0154,-0.0506,-0.0243,1666.4,1712.7,1660.9,2.04060994941551E-09,0.007920079200792,"NA"
"chr10",600001,700000,649844,2365,2365,2365,2365,1445,1607,1373,470.0889,419.7124,369,510.7869,467.2119,376.6433,-0.4,-0.4353,-0.0836,0.1988,0.1775,0.156,0.1879,0.1769,0.1658,-0.0006,-0.0012,-0.0029,58.4766,73.8012,-0.1159,-0.4586,-0.1843,1658.66666666667,1558.77777777778,1822.55555555556,1.95832232305279E-09,0.041760417604176,"NA"
"chr10",700001,800000,747710,2497,2497,2497,2497,1437,1441,1168,438,336.1765,301.1602,507.959,418.9498,320.4074,-0.6914,-0.8458,-0.2473,0.1754,0.1346,0.1206,0.1542,0.1527,0.1291,-0.0026,0.015,0.0057,46.3115,49.6361,-0.0347,-0.1144,-0.0483,1635.86666666667,1744.66666666667,1659.46666666667,1.92892149068789E-09,0.019860198601986,"NA"
"chr10",800001,900000,850675,2002,2002,2002,2002,1099,1140,994,360.9778,298.9673,277.8745,388.4809,331.4385,272.6755,-0.3553,-0.4192,0.0785,0.1803,0.1493,0.1388,0.1631,0.1594,0.1464,-0.0052,-0.0004,0.0083,45.3508,52.8619,-0.0765,-0.2558,-0.1047,1759.66666666667,1496.11111111111,1784.22222222222,1.90829917137566E-09,0.063270632706327,"NA"
"chr10",900001,1000000,934284,1216,1216,1216,1216,599,623,547,162.4,126.366,114.9091,211.738,181.1282,150.0538,-1.1681,-1.2918,-0.962,0.1336,0.1039,0.0945,0.1191,0.1172,0.0993,0.0016,0.0129,0.0004,17.1123,15.8504,0.0383,0.0812,0.0447,1387.27272727273,1930.18181818182,1722.54545454545,9.97878740876128E-10,0,"NA"
"chr10",1000001,1100000,1052957,2584,2584,2584,2584,1592,1648,1535,515.8667,454.5163,434.2035,562.7493,479.1321,421.0834,-0.4182,-0.22,0.1283,0.1996,0.1759,0.168,0.1947,0.1895,0.1741,0.0175,0.0139,0.0063,70.4611,74.7976,-0.0299,-0.0799,-0.0408,1654.5,1542.375,1843.125,1.10363022259169E-09,0.017480174801748,"NA"
"chr10",1100001,1200000,1149646,2724,2724,2724,2724,1724,1826,1638,570.3333,512.8497,451.3636,609.4095,530.883,449.3385,-0.3219,-0.1455,0.0186,0.2094,0.1883,0.1657,0.2009,0.1876,0.1789,0.005,0,0.0054,70.2123,84.794,-0.0941,-0.2841,-0.1272,1594.73684210526,1626.10526315789,1819.15789473684,1.96597864850767E-09,0.014410144101441,"NA"
"chr10",1200001,1300000,1249861,2820,2820,2820,2820,1684,1856,1630,552.9333,519.0065,463.4675,595.27,539.6051,447.1439,-0.3571,-0.1635,0.1504,0.1961,0.184,0.1644,0.1921,0.1831,0.1751,0.0051,0.0072,0.0027,76.5468,89.627,-0.0787,-0.2593,-0.1136,1714.6,1604.9,1720.5,1.95902364868958E-09,0.018110181101811,"NA"
"chr10",1300001,1400000,1347839,2747,2747,2747,2747,1537,1727,1445,479.4444,436.0261,381.7879,543.3076,502.1002,396.3945,-0.5901,-0.5635,-0.1517,0.1745,0.1587,0.139,0.1726,0.1649,0.1561,0.0169,0.0235,0.0244,59.6798,65.871,-0.0493,-0.1096,-0.054,1557.2,1546.5,1936.3,2.10606659273157E-09,0.003730037300373,"NA"
"chr10",1400001,1500000,1450819,2736,2736,2736,2736,1506,1722,1554,494.3333,452.817,417.9091,532.3496,500.6465,426.2955,-0.3585,-0.4091,-0.081,0.1807,0.1655,0.1527,0.1739,0.1704,0.1597,0.0023,0.0101,0.0019,73.3163,76.5655,-0.0217,-0.065,-0.0294,1655.44444444444,1576.44444444444,1808.11111111111,1.91587418733165E-09,0.015980159801598,"NA"
"chr10",1500001,1600000,1549627,2853,2853,2853,2853,1703,1919,1622,574.1111,513.1634,454.8571,601.9863,557.9214,444.9494,-0.2325,-0.3435,0.0917,0.2012,0.1799,0.1594,0.1898,0.1906,0.1714,-0.0019,0.0256,0.0052,81.8198,78.3095,0.0219,0.0707,0.0294,1473.89473684211,1822.63157894737,1743.47368421053,1.98061868593736E-09,0.035420354203542,"NA"
"chr10",1600001,1700000,1651849,2632,2632,2632,2632,1520,1652,1466,476.4667,426.6863,396.8918,537.2984,480.295,402.1552,-0.5684,-0.4779,-0.0539,0.181,0.1621,0.1508,0.1708,0.1702,0.1628,-0.0021,0.0118,0.0202,65.3849,63.3452,0.0158,0.0379,0.0184,1650.5,1778.375,1611.125,2.02524536695272E-09,0.041180411804118,"NA"
"chr10",1700001,1800000,1749253,2980,2980,2980,2980,1814,2000,1844,620.2222,547.2353,526.9957,641.2232,581.471,505.8487,-0.1644,-0.2521,0.1722,0.2081,0.1836,0.1768,0.1965,0.196,0.1817,0.0014,0.0084,0.0042,89.2167,90.9659,-0.0097,-0.032,-0.015,1639.5,1658.2,1742.3,1.99800352232601E-09,0.010740107401074,"NA"
"chr10",1800001,1900000,1847502,2860,2860,2860,2860,1761,1889,1751,579.2222,533.9477,498.8268,622.4884,549.1993,480.3368,-0.349,-0.1189,0.1586,0.2025,0.1867,0.1744,0.1948,0.1909,0.1831,0.0006,0.0059,0.007,79.3048,86.481,-0.0433,-0.139,-0.0588,1679.77777777778,1682.33333333333,1677.88888888889,1.99931987068216E-09,0.026750267502675,"NA"
"chr10",1900001,2000000,1950036,2652,2652,2652,2652,1519,1755,1486,486.3333,442.3922,399.8788,536.9449,510.2408,407.6416,-0.4732,-0.5694,-0.0784,0.1834,0.1668,0.1508,0.1753,0.1707,0.1597,0.0007,0.0098,0.0029,61.3675,67.5127,-0.0477,-0.1475,-0.066,1743.52941176471,1450.82352941176,1845.64705882353,2.01878063761361E-09,0.030860308603086,"NA"
"chr10",2000001,2100000,2049865,2828,2828,2828,2828,1706,1884,1795,556.6444,525.5425,507.0996,603.0467,547.7457,492.407,-0.3863,-0.1736,0.1229,0.1968,0.1858,0.1793,0.1908,0.193,0.1856,-0.0015,0.0116,0.0085,86.4639,86.4694,0,-0.0001,0,1642.22222222222,1694.88888888889,1702.88888888889,2.0121536221713E-09,0.018550185501855,"NA"
"chr10",2100001,2200000,2150017,2651,2651,2651,2651,1578,1792,1662,521.7556,507.6144,475.4848,557.8005,520.998,455.9222,-0.3244,-0.11,0.1767,0.1968,0.1915,0.1794,0.1958,0.1941,0.1884,0.0041,0.0142,0.0082,80.2651,85.1873,-0.0298,-0.093,-0.0407,1745.26315789474,1575.68421052632,1719.05263157895,2.08869007870718E-09,0.06020060200602,"NA"
"chr10",2200001,2300000,2250563,2859,2859,2859,2859,1855,1959,1935,630.4667,551.8301,561.2468,655.7161,569.5508,530.812,-0.1933,-0.1332,0.2362,0.2205,0.193,0.1963,0.2126,0.2116,0.1992,0.0134,0.007,0.0117,91.7095,94.454,-0.0147,-0.04,-0.0213,1565.78947368421,1605.36842105263,1868.84210526316,2.01882283200045E-09,0.013270132701327,"NA"
"chr10",2300001,2400000,2349456,2929,2929,2929,2929,1674,1915,1740,552.1556,525.5359,504.9567,591.7352,556.7585,477.3193,-0.3358,-0.2401,0.2385,0.1885,0.1794,0.1724,0.1833,0.1846,0.1785,-0.0018,0.0101,0.0073,86.9032,84.7135,0.0128,0.038,0.0186,1581.76470588235,1838.94117647059,1619.29411764706,2.05212468939195E-09,0.036260362603626,"NA"
"chr10",2400001,2500000,2451261,2518,2518,2518,2518,1490,1703,1454,484.3556,450.1242,419.7013,526.6938,495.1225,398.8634,-0.4035,-0.3891,0.2151,0.1924,0.1788,0.1667,0.1876,0.1846,0.1765,0.0053,0.0127,0.0111,70.9298,70.1679,0.0054,0.0146,0.0072,1575.77777777778,1661.55555555556,1802.66666666667,2.01475868863421E-09,0,"NA"
"chr10",2500001,2600000,2551688,3463,3463,3463,3463,2174,2358,2133,727.5333,647.5294,623.9221,768.478,685.5543,585.1276,-0.2675,-0.2376,0.2732,0.2101,0.187,0.1802,0.198,0.1989,0.1874,-0.0012,0.0087,0.0104,107.7389,111.2571,-0.0161,-0.0515,-0.0222,1965.05263157895,1391.47368421053,1683.47368421053,2.01418977181291E-09,0,"NA"
"chr10",2600001,2700000,2649234,3717,3717,3717,3717,2254,2604,2385,771.8444,758.1961,715.0779,796.7569,757.0752,654.2566,-0.157,0.0063,0.3831,0.2077,0.204,0.1924,0.2089,0.204,0.2003,0.007,0.0089,0.0055,122.6119,118.7278,0.0161,0.0417,0.0223,1560,1630.73684210526,1849.26315789474,2.10269578553243E-09,0.014540145401454,"NA"
"chr10",2700001,2800000,2746118,3164,3164,3164,3164,1821,2047,1676,582.9778,530.0588,477.2684,643.6976,595.1356,459.7627,-0.4736,-0.4683,0.1568,0.1843,0.1675,0.1508,0.1769,0.1736,0.1632,0.0029,0.0164,0.0127,69.6829,78.048,-0.0566,-0.1778,-0.0715,1848.4,1477.73333333333,1713.86666666667,2.11911189872038E-09,0,"NA"
"chr10",2800001,2900000,2856977,3059,3059,3059,3059,1656,2108,1755,541.4444,539.2026,482.7835,585.3724,612.8704,481.4341,-0.3767,-0.5148,0.0115,0.177,0.1763,0.1578,0.1781,0.1733,0.1692,0.0039,0.0157,0.0067,77.6325,77.1278,0.0033,0.008,0.0042,1646.375,1848.5,1545.125,2.06242835892022E-09,0,"NA"
"chr10",2900001,3000000,2946439,3278,3278,3278,3278,1906,2184,2046,639.4,608.3725,578.2078,673.7439,634.9663,561.2616,-0.2559,-0.1794,0.1244,0.1951,0.1856,0.1764,0.1917,0.1895,0.1836,0.0035,0.0092,0.0073,96.4782,98.3774,-0.0097,-0.0291,-0.0137,1508.11111111111,1789.33333333333,1742.55555555556,2.04089806966644E-09,0,"NA"
"chr10",3000001,3100000,3051768,2983,2983,2983,2983,1700,1949,1790,567.2222,530.1176,489.9177,600.9258,566.6435,491.0354,-0.2816,-0.276,-0.0094,0.1902,0.1777,0.1642,0.185,0.1819,0.1749,0.0027,0.0119,0.0115,83.8667,82.081,0.0108,0.0288,0.0145,1718.42105263158,1600.42105263158,1721.15789473684,2.0338596797584E-09,0.007660076600766,"NA"
"chr10",3100001,3200000,3151021,2887,2887,2887,2887,1741,1989,1846,603.2222,562.8235,541.355,615.4187,578.2729,506.3974,-0.0995,-0.1144,0.2844,0.2089,0.195,0.1875,0.202,0.2007,0.1933,0.0002,0.0057,0.0055,95.956,95.0052,0.005,0.0151,0.0076,1786.22222222222,1659.88888888889,1593.88888888889,1.99530557827788E-09,0.059940599405994,"NA"
"chr10",3200001,3300000,3250739,3143,3143,3143,3143,1911,2127,1865,628.8889,581.8366,537.4848,675.5113,618.3944,511.6095,-0.3465,-0.2532,0.2083,0.2001,0.1851,0.171,0.192,0.1869,0.1797,-0.0014,0.0034,0.0045,92.3063,93.5825,-0.0069,-0.0207,-0.0098,1623.11111111111,1497.66666666667,1919.22222222222,2.02378196241998E-09,0.048570485704857,"NA"
"chr10",3300001,3400000,3350119,3175,3175,3175,3175,1979,2133,2011,658.4,607.6863,577.4935,699.5483,620.1388,551.6604,-0.2954,-0.086,0.1929,0.2074,0.1914,0.1819,0.1977,0.1942,0.1858,-0.004,-0.001,-0.0022,94.7667,94.0302,0.0039,0.0116,0.0065,1618.5,1678.4,1743.1,2.03931465664097E-09,0.032950329503295,"NA"
"chr10",3400001,3500000,3449151,2841,2841,2841,2841,1661,1940,1722,548.4222,526.7712,490.1558,587.1399,564.0269,472.3815,-0.3311,-0.2829,0.155,0.193,0.1854,0.1725,0.1897,0.1893,0.1841,0.0013,0.0159,0.0143,86.9052,88.1655,-0.0072,-0.0207,-0.0093,1823.78947368421,1544.84210526316,1671.36842105263,2.0704987219974E-09,0.023330233302333,"NA"
"chr10",3500001,3600000,3548893,2497,2497,2497,2497,1483,1626,1529,498.5333,472.4118,442.8225,524.2194,472.7359,419.4375,-0.246,-0.0029,0.2296,0.1997,0.1892,0.1773,0.1975,0.1964,0.185,0.0076,0.0188,0.0048,82.9028,83.6988,-0.0048,-0.013,-0.0068,1638.52631578947,1697.89473684211,1703.57894736842,2.00987445949308E-09,0,"NA"
"chr10",3600001,3700000,3651538,2492,2492,2492,2492,1436,1713,1616,504.6444,494.5621,487.3983,507.6056,498.0299,443.3034,-0.0293,-0.0298,0.4097,0.2025,0.1985,0.1956,0.1993,0.2048,0.2004,-0.0028,0.0126,0.0087,89.7333,81.5802,0.0476,0.1483,0.0753,1508.84210526316,1785.57894736842,1745.57894736842,2.02481909545495E-09,0.027440274402744,"NA"
"chr10",3700001,3800000,3749747,2613,2613,2613,2613,1648,1758,1696,562.3111,493.6797,496.0476,582.5445,511.113,465.2491,-0.1744,-0.146,0.2727,0.2152,0.1889,0.1898,0.2031,0.2055,0.1932,0.0026,0.0066,0.0102,86.85,85.3817,0.0085,0.0237,0.012,1750.4,1715.4,1574.2,1.92310299293413E-09,0,"NA"
"chr10",3800001,3900000,3851390,2717,2717,2717,2717,1737,1920,1854,604.9778,572.6667,548.1861,614.0048,558.2121,508.5919,-0.0738,0.1109,0.3207,0.2227,0.2108,0.2018,0.2159,0.2222,0.2102,-0.0018,0.0209,0.0096,101.8306,96.9687,0.0245,0.0721,0.0339,1611.7,1843.2,1585.1,2.02900274797207E-09,0,"NA"
"chr10",3900001,4000000,3948742,3347,3347,3347,3347,2129,2405,2391,761.8444,741.3725,746.3203,752.5712,699.2189,655.9025,0.0619,0.2582,0.568,0.2276,0.2215,0.223,0.2238,0.2321,0.2266,-0.0015,0.0133,0.0097,135.6591,124.7488,0.0419,0.1245,0.0644,1603.81818181818,1779.72727272727,1656.45454545455,2.04362880382979E-09,0.020140201402014,"NA"
"chr10",4000001,4100000,4049494,2564,2564,2564,2564,1532,1754,1659,524.2444,466.098,486.1255,541.5402,509.9501,455.0992,-0.1603,-0.3682,0.2808,0.2045,0.1818,0.1896,0.1981,0.2014,0.1929,0.0123,0.01,0.0192,84.7615,84.6917,0.0004,0.0011,0.0005,1718.35294117647,1841.17647058824,1480.47058823529,2.06791263052501E-09,0.159251592515925,"NA"
"chr10",4100001,4200000,4148345,2398,2398,2398,2398,1413,1636,1493,477.9333,487.5752,438.2944,499.4754,475.6433,409.5619,-0.2165,0.1074,0.2889,0.1993,0.2033,0.1828,0.203,0.1995,0.1987,0.0041,0.0197,0.0146,81.3151,88.2849,-0.0411,-0.1215,-0.0533,1737.77777777778,1796.33333333333,1505.88888888889,2.02414931157873E-09,0.094410944109441,"NA"
"chr10",4200001,4300000,4251594,2795,2795,2795,2795,1715,1937,1874,596.1556,584.915,568.4459,606.2281,563.1547,514.0784,-0.0834,0.1655,0.4357,0.2133,0.2093,0.2034,0.2166,0.2178,0.2074,0.0118,0.0199,0.0027,101.5472,95.456,0.0309,0.0787,0.0446,1537.80952380952,1769.04761904762,1733.14285714286,2.00432352575051E-09,0.042350423504235,"NA"
"chr10",4300001,4400000,4347615,2510,2510,2510,2510,1536,1800,1638,532.4889,532.817,479.671,542.9541,523.3239,449.3385,-0.0968,0.0777,0.278,0.2121,0.2123,0.1911,0.2144,0.2094,0.2049,0.0049,0.0171,0.008,85.1468,91.7857,-0.0375,-0.1106,-0.0517,1693.44444444444,1599.22222222222,1747.33333333333,1.99599167398806E-09,0.033620336203362,"NA"
"chr10",4400001,4500000,4450194,2482,2482,2482,2482,1499,1701,1604,532.7778,498.634,473.4848,529.8752,494.5411,440.0116,0.0275,0.0354,0.3133,0.2147,0.2009,0.1908,0.2104,0.2057,0.199,0.006,0.0066,0.0083,84.8893,83.1369,0.0104,0.0286,0.0154,1639.11111111111,1622.66666666667,1778.22222222222,1.99901377412441E-09,0.091870918709187,"NA"
"chr10",4500001,4600000,4551341,2627,2627,2627,2627,1645,1817,1800,569.6889,548.7582,540.7619,581.4841,528.2664,493.7786,-0.1018,0.1661,0.3919,0.2169,0.2089,0.2058,0.2159,0.2147,0.2083,0.0068,0.007,0.0024,94.6536,95.8353,-0.0062,-0.0179,-0.0094,1767.55555555556,1745.77777777778,1526.66666666667,1.96513276340356E-09,0.06230062300623,"NA"
"chr10",4600001,4700000,4648864,2427,2427,2427,2427,1444,1706,1666,485.9111,495.4641,471.3723,510.4334,495.9948,457.0195,-0.2412,-0.0046,0.1294,0.2002,0.2041,0.1942,0.2068,0.2033,0.2012,0.0106,0.0135,0.005,76.9948,80.779,-0.024,-0.0658,-0.0327,1746.11111111111,1647,1646.88888888889,1.9776507643924E-09,0.038510385103851,"NA"
"chr10",4700001,4800000,4750081,2791,2791,2791,2791,1637,1971,1801,552.7778,535.902,529.9697,578.6562,573.0397,494.0529,-0.2245,-0.2775,0.2995,0.1981,0.192,0.1899,0.1933,0.1909,0.1918,-0.0042,-0.0071,0.0022,92.0528,91.1131,0.0051,0.0154,0.0087,1708.21052631579,1720.73684210526,1611.05263157895,1.95171062076072E-09,0.011130111301113,"NA"
"chr10",4800001,4900000,4853194,2276,2276,2276,2276,1178,1440,1405,351.2889,386.0261,378.0649,416.4062,418.6591,385.4216,-0.7848,-0.3337,-0.0786,0.1543,0.1696,0.1661,0.1656,0.1689,0.1747,0.0105,0.0232,0.0204,64.4298,59.9004,0.0364,0.0841,0.0416,1717,1723.6,1599.4,1.97385393536642E-09,0,"NA"
"chr10",4900001,5000000,4949960,2468,2468,2468,2468,1385,1659,1523,466.8667,477.1307,420.4199,489.5778,482.3302,417.7915,-0.2329,-0.0462,0.0259,0.1892,0.1933,0.1703,0.1953,0.1873,0.1852,0.01,0.0186,0.0093,74.4234,77.1115,-0.0177,-0.0462,-0.0233,1583,1683.44444444444,1773.55555555556,2.03170019267835E-09,0,"NA"
"chr10",5000001,5100000,5050899,2842,2842,2842,2842,1832,1987,2035,640.4222,579.3072,613.4286,647.5859,577.6914,558.2441,-0.0555,0.012,0.4073,0.2253,0.2038,0.2158,0.2215,0.2281,0.2163,0.0153,0.0149,0.0153,108.9996,96.2456,0.0621,0.1452,0.0843,1486.85714285714,1883.52380952381,1669.61904761905,1.9770494735741E-09,0,"NA"
